District Code,District Name,Mandal Code,Mandal Name,Village Code,Village Name
517,Prakasam,5118,Tarlupadu,590908,Thummala Cheruvu
503,Chittoor,5375,Tirupati (Rural),595719,Thummala Gunta (Part)
502,Anantapur,5342,Gandlapenta,595241,Thummalabylu
506,Guntur,5047,Piduguralla,589873,Thummalacheruvu
506,Guntur,5047,Piduguralla,589873,Thummalacheruvu
502,Anantapur,5358,Obuladevaracheruvu,595465,Thummalakuntla Palle
504,Y.S.R.,5213,Chapad,593113,Thummalapadu
510,Krishna,5014,Nandivada,589288,Thummalapalle
515,SPSR Nellore,5158,Kavali,591715,Thummalapenta
515,SPSR Nellore,5158,Kavali,591715,Thummalapenta
511,Kurnool,5301,Kolimigundla,594601,Thummalapenta
511,Kurnool,5301,Kolimigundla,594601,Thummalapenta
511,Kurnool,5301,Kolimigundla,594601,Thummalapenta
503,Chittoor,5391,B.Kothakota,596128,Thummanamgutta
520,Visakhapatanam,4871,Anakapalle,586190,Thummapala
520,Visakhapatanam,4871,Anakapalle,586190,Thummapala
520,Visakhapatanam,4871,Anakapalle,586190,Thummapala
503,Chittoor,5390,Pedda Thippasamudram,596113,Thummarakunta
505,East Godavari,4732,Chintur,579182,Thummargudem
520,Visakhapatanam,4848,G.Madugula,584904,Thummedala Neredu
517,Prakasam,5114,Darsi,590809,Thummedalapadu
521,Vizianagaram,4825,Gajapathinagaram,582748,Thummikapalle
503,Chittoor,5421,Chittoor,596710,Thumminda
503,Chittoor,5421,Chittoor,596710,Thumminda
515,SPSR Nellore,5194,Naidupet,592628,Thummur (R)
520,Visakhapatanam,4847,Paderu,584678,Thumpada
502,Anantapur,5335,Kanaganapalle,595143,Thumucherla
502,Anantapur,5335,Kanaganapalle,595143,Thumucherla
504,Y.S.R.,5235,Galiveedu,593484,Thumukunta
502,Anantapur,5364,Hindupur,595566,Thumukunta
506,Guntur,5077,Kollipara,590284,Thumuluru
502,Anantapur,5364,Hindupur,595564,Thungepalle
517,Prakasam,5150,Lingasamudram,591570,Thunugunta
502,Anantapur,5349,Roddam,595335,Thurakalapatnam
504,Y.S.R.,5224,Kamalapuram,593308,Thurakapalle
520,Visakhapatanam,4879,Yelamanchili,586411,Thurangalapalem
517,Prakasam,5117,Cumbum,590885,Thurimella
517,Prakasam,5117,Cumbum,590885,Thurimella
515,SPSR Nellore,5166,Dagadarthi,591868,Thurimerla
510,Krishna,5008,Chandarlapadu,589178,Thurlapadu
503,Chittoor,5416,Peddapanjani,596571,Thurlapalle
515,SPSR Nellore,5155,Varikuntapadu,591665,Thurpu Chennampalle
515,SPSR Nellore,5156,Kondapuram,591693,Thurpu- Jangalapalle
517,Prakasam,5111,Janakavarampanguluru,590756,Thurpu Koppera Padu
517,Prakasam,5111,Janakavarampanguluru,590755,Thurpu Thakkella Padu
515,SPSR Nellore,5155,Varikuntapadu,591645,Thurpupalem
523,West Godavari,4987,Narasapuram,588772,Thurputallu
523,West Godavari,4987,Narasapuram,588772,Thurputallu
515,SPSR Nellore,5156,Kondapuram,591687,Thurpuyerraballe
505,East Godavari,4884,Maredumilli,586577,Thurumamidi
506,Guntur,5086,Amruthalur,590391,Thurumella
506,Guntur,5066,Rompicherla,590141,Thurumella
506,Guntur,5066,Rompicherla,590141,Thurumella
506,Guntur,5066,Rompicherla,590141,Thurumella
505,East Godavari,4940,Allavaram,587869,Thurupulanka
523,West Godavari,4979,Iragavaram,588659,Thurupuvipparru
520,Visakhapatanam,4843,Dumbriguda,583888,Thutangi
517,Prakasam,5119,Konakanamitla,590945,Thuvva Padu
503,Chittoor,5372,Kambhamvaripalle,595680,Thuvvapalle
519,Srikakulam,4773,Pathapatnam,580152,Tiddimi
515,SPSR Nellore,5188,Balayapalle,592414,Tikkavaram
519,Srikakulam,4791,Kotabommali,581082,Tilaru
523,West Godavari,4988,Palacole,588782,Tillapudi
519,Srikakulam,4792,Jalumuru,581108,Timadam
521,Vizianagaram,4823,Dattirajeru,582663,Timiteru Burjavalasa
503,Chittoor,5383,Tirupati (Urban),596015,Timminaidupalle  (OG)
521,Vizianagaram,4807,Komarada,581746,Tinuku
510,Krishna,5004,Bapulapadu,589093,Tippanagunta
505,East Godavari,4923,Kajuluru,912419,Tipparaju Palem
517,Prakasam,5146,Pamur,591491,Tiragandla Dinne
503,Chittoor,5375,Tirupati (Rural),595741,Tiruchanur (CT)
523,West Godavari,4950,Tallapudi,588125,Tirugudumetta
503,Chittoor,5383,Tirupati (Urban),596010,Tirumala (CT)
502,Anantapur,5346,Kothacheruvu,595293,Tirumaladevarapalle
523,West Godavari,4946,T.Narasapuram,587991,Tirumaladevipeta
503,Chittoor,5408,Karvetinagar,596422,Tirumalakondamambagaripeta
503,Chittoor,5408,Karvetinagar,596422,Tirumalakondamambagaripeta
503,Chittoor,5397,Vedurukuppam,596211,Tirumalakondamambapuram
503,Chittoor,5407,Puttur,596413,Tirumalakuppam
503,Chittoor,5407,Puttur,596413,Tirumalakuppam
503,Chittoor,5407,Puttur,596413,Tirumalakuppam
523,West Godavari,4955,Dwarakatirumala,588223,Tirumalampalem
523,West Godavari,4953,Jangareddigudem,588185,Tirumalapuram
523,West Godavari,4953,Jangareddigudem,588185,Tirumalapuram
523,West Godavari,4734,Velairpadu,579297,Tirumalapuram
503,Chittoor,5432,Palasamudram,597110,Tirumalarajupuram
505,East Godavari,4887,Addateegala,586802,Tirumalawada
505,East Godavari,4897,Gokavaram,587237,Tirumalayapalem
505,East Godavari,4893,Yeleswaram,587063,Tirumali
505,East Godavari,4891,Rowthulapudi,587002,Tirupatammapeta
505,East Godavari,4903,Peddapuram,587345,Tirupati
503,Chittoor,5383,Tirupati (Urban),596011,Tirupati (NMA) (CT)
519,Srikakulam,4805,Ranastalam,581645,Tirupati Palem
523,West Godavari,4973,Attili,588549,Tirupatipuram
503,Chittoor,5406,Nagari,596388,Tiruvengamambapuram
515,SPSR Nellore,5185,Sydapuram,592239,Tocham
504,Y.S.R.,5229,Sidhout,593392,Tokkolu
520,Visakhapatanam,4875,Makavarapalem,586302,Tootipala
517,Prakasam,5128,Chimakurthi,591077,Torragudi Padu
510,Krishna,4993,Nandigama,588891,Torragudipadu
510,Krishna,4991,Jaggayyapeta,588848,Torraguntapalem
505,East Godavari,4907,Rajahmundry Rural,587394,Torredu
505,East Godavari,4916,Biccavolu,587534,Tossipudi
520,Visakhapatanam,4846,Hukumpeta,584509,Totakurapadu
520,Visakhapatanam,4856,Ravikamatham,585865,Totakurapalem
520,Visakhapatanam,4849,Chintapalle,585306,Totamamidi
505,East Godavari,4933,Ainavilli,587768,Totharamudi
510,Krishna,5009,Ibrahimpatnam,589192,Trilochanapuram
517,Prakasam,5133,Giddalur,591185,Tripura Puram
517,Prakasam,5099,Tripuranthakam,590574,Tripuranthakam
503,Chittoor,5403,Nagalapuram,596340,Tripuranthakapuram Kota
503,Chittoor,5403,Nagalapuram,596340,Tripuranthakapuram Kota
506,Guntur,5060,Nekarikallu,590047,Tripurapuram
506,Guntur,5063,Nuzendla,590102,Tripurapuram
506,Guntur,5063,Nuzendla,590102,Tripurapuram
511,Kurnool,5254,Yemmiganur,593826,Tsallakudlur
506,Guntur,5085,Tsundur,590380,Tsundur
506,Guntur,5085,Tsundur,590380,Tsundur
506,Guntur,5085,Tsundur,590380,Tsundur
506,Guntur,5069,Nadendla,590177,Tubadu
519,Srikakulam,4776,Mandasa,580314,Tubburu
519,Srikakulam,4769,Veeraghattam,579941,Tudi
511,Kurnool,5293,Tuggali,594445,Tuggali
511,Kurnool,5293,Tuggali,594445,Tuggali
510,Krishna,5003,Nuzvid,589060,Tukkuluru (M)
519,Srikakulam,4783,Hiramandalam,580717,Tulagam
519,Srikakulam,4778,Ichchapuram,580459,Tulasigam
521,Vizianagaram,4815,Balijipeta,582293,Tumarada
519,Srikakulam,4784,Palakonda,580761,Tumarada
521,Vizianagaram,4818,Pachipenta,582491,Tumaravilli
515,SPSR Nellore,5175,Rapur,592023,Tumaya
521,Vizianagaram,4810,Jiyyammavalasa,582050,Tumbali
510,Krishna,5001,Chatrai,589026,Tummagudem
505,East Godavari,4732,Chintur,579170,Tummala
510,Krishna,5009,Ibrahimpatnam,589204,Tummalapalem
504,Y.S.R.,5232,Pendlimarri,593429,Tummalur
504,Y.S.R.,5232,Pendlimarri,593429,Tummalur
506,Guntur,5076,Duggirala,590260,Tummapudi
506,Guntur,5076,Duggirala,590260,Tummapudi
521,Vizianagaram,4834,Kothavalasa,583085,Tummikapalle (CT)
505,East Godavari,4733,Vararamachandrapuram,579291,Tummileru
519,Srikakulam,4774,Meliaputti,580220,Tumukonda Rama Chandrapuram
523,West Godavari,4984,Bhimavaram,588738,Tundurru
523,West Godavari,4984,Bhimavaram,588738,Tundurru
523,West Godavari,4984,Bhimavaram,588738,Tundurru
519,Srikakulam,4783,Hiramandalam,580701,Tungatampara
520,Visakhapatanam,4841,Munchingi Puttu,583552,Tungi Kota
502,Anantapur,5363,Somandepalle,595544,Tungodu
503,Chittoor,5420,Gangadhara Nellore,596680,Tungundram
520,Visakhapatanam,4858,Cheedikada,585944,Tuni Valasa
510,Krishna,4996,Gampalagudem,588946,Tunikipadu
519,Srikakulam,4786,Regidi Amadalavalasa,580820,Tunivada
520,Visakhapatanam,4846,Hukumpeta,584516,Turakalametta
520,Visakhapatanam,4873,Butchayyapeta,586268,Turakalapudi
521,Vizianagaram,4810,Jiyyammavalasa,582085,Turakanaiduvalasa
502,Anantapur,5310,Gooty,594754,Turakapalle
519,Srikakulam,4798,Amadalavalasa,581382,Turakapeta
519,Srikakulam,4793,Sarubujjili,581165,Turakapeta (Moola Sowlapuram)
519,Srikakulam,4780,Sompeta,580512,Turakasasanam
505,East Godavari,4913,Kakinada (Rural),587507,Turangi  (OG)
515,SPSR Nellore,5155,Varikuntapadu,591655,Turpurompidodla
521,Vizianagaram,4813,Makkuva,582217,Turumamidi
517,Prakasam,5141,Tangutur,591365,Turupunaidupalem
519,Srikakulam,4794,Burja,581221,Turupuramabhadrarajupeta
502,Anantapur,5312,Yadiki,594787,Tutrallapalle
510,Krishna,5013,Unguturu,589257,Tuttagunta
523,West Godavari,4957,Devarapalle,588256,Tyajampudi
520,Visakhapatanam,4873,Butchayyapeta,586259,Typuram
505,East Godavari,4900,Prathipadu,587303,U. Jagannadhapuram
504,Y.S.R.,5222,Veerapunayunipalle,593273,U.Rajupalem
519,Srikakulam,4785,Vangara,580779,U.Venkatapathi Raju Peta
505,East Godavari,4926,Ravulapalem,587668,Ubalanka
502,Anantapur,5310,Gooty,594740,Ubicherla
502,Anantapur,5359,Nallacheruvu,595473,Ubicherla
515,SPSR Nellore,5166,Dagadarthi,591872,Uchaguntapalem
515,SPSR Nellore,5176,Podalakur,592069,Uchapalle
503,Chittoor,5378,Srikalahasti,595844,Udamalapadu
504,Y.S.R.,5221,Thondur,593242,Udavagandla
515,SPSR Nellore,5154,Udayagiri,591640,Udayagiri @ Kondayapalem
515,SPSR Nellore,5154,Udayagiri,591640,Udayagiri @ Kondayapalem
515,SPSR Nellore,5154,Udayagiri,591640,Udayagiri @ Kondayapalem
519,Srikakulam,4781,Vajrapukothuru,580561,Uddanam Gopinadhapuram
519,Srikakulam,4781,Vajrapukothuru,580577,Uddanam Ramakrishnapuram
520,Visakhapatanam,4880,Nakkapalle,586441,Uddandapuram
506,Guntur,5053,Thullur,589971,Uddandarayunipalem
521,Vizianagaram,4824,Mentada,582694,Uddangi
521,Vizianagaram,4811,Garugubilli,582118,Uddavolu
521,Vizianagaram,4821,Therlam,582570,Uddavolu
502,Anantapur,5307,Bommanahal,594699,Uddehal
502,Anantapur,5306,Kanekal,594679,Udegolam
502,Anantapur,5305,Rayadurg,594667,Udegolam
502,Anantapur,5323,Kudair,594965,Udiripikonda
502,Anantapur,5323,Kudair,594965,Udiripikonda
511,Kurnool,5284,Nandyal,594309,Udumalpuram (R) (Part)
505,East Godavari,4934,P.Gannavaram,587781,Udumudi
505,East Godavari,4934,P.Gannavaram,587781,Udumudi
502,Anantapur,5340,Talupula,595218,Udumulakurthy
511,Kurnool,5289,Dhone,594407,Udumulapadu
520,Visakhapatanam,4876,Kasimkota,586325,Ugginapalem
520,Visakhapatanam,4876,Kasimkota,586325,Ugginapalem
520,Visakhapatanam,4876,Kasimkota,586325,Ugginapalem
515,SPSR Nellore,5197,Sullurpeta,592732,Uggumudi
520,Visakhapatanam,4843,Dumbriguda,583881,Ujjangi
510,Krishna,5029,Gudlavalleru,589618,Ulavalapudi
515,SPSR Nellore,5166,Dagadarthi,591863,Ulavapalle
504,Y.S.R.,5201,Peddamudium,592884,Ulavapalle
511,Kurnool,5259,Kurnool,593906,Ulchala
517,Prakasam,5139,Ongole,591330,Ulichi
504,Y.S.R.,5219,Pulivendla,593223,Ulimella (R)
505,East Godavari,4903,Peddapuram,587350,Ulimeswaram
511,Kurnool,5258,Kallur,593898,Ulindakonda
521,Vizianagaram,4807,Komarada,581754,Ulipiri
523,West Godavari,4988,Palacole,588790,Ullamparru  (OG)
523,West Godavari,4988,Palacole,588790,Ullamparru  (OG)
521,Vizianagaram,4811,Garugubilli,582104,Ullibhadra
502,Anantapur,5325,Singanamala,595001,Ullikallu
510,Krishna,5039,Koduru,589793,Ullipalem
510,Krishna,5039,Koduru,589793,Ullipalem
505,East Godavari,4732,Chintur,579180,Ulumuru
523,West Godavari,4969,Pentapadu,588495,Umamaheswaram
515,SPSR Nellore,5159,Bogole,591728,Umamaheswarapuram
517,Prakasam,5136,Kanigiri,591278,Umamaheswarapuram
517,Prakasam,5113,Mundlamuru,590788,Umamaheswarapuram
519,Srikakulam,4790,Santhabommali,581043,Umilada
510,Krishna,4996,Gampalagudem,588941,Ummadidevarapalle
506,Guntur,5062,Vinukonda,590088,Ummadivaram
520,Visakhapatanam,4877,Munagapaka,586363,Ummalada
505,East Godavari,4894,Gangavaram,587122,Ummetha
520,Visakhapatanam,4849,Chintapalle,585222,Umrasigondi
523,West Godavari,4959,Chagallu,588288,Unagatla
523,West Godavari,4960,Nidadavole,588298,Unakaramilli
502,Anantapur,5308,Vidapanakal,594719,Undabanda
506,Guntur,5054,Tadepalle,589982,Undavalli (OG)
523,West Godavari,4976,Undi,588616,Undi
523,West Godavari,4970,Undrajavaram,588524,Undrajavaram
510,Krishna,5028,Pamarru,589585,Undrapudi
519,Srikakulam,4781,Vajrapukothuru,580523,Undrukudia
505,East Godavari,4924,Ramachandrapuram,587651,Unduru
519,Srikakulam,4786,Regidi Amadalavalasa,580838,Ungarada
511,Kurnool,5289,Dhone,594403,Ungaranigundla
511,Kurnool,5289,Dhone,594403,Ungaranigundla
506,Guntur,5052,Amaravathi,589951,Unguturu
523,West Godavari,4962,Unguturu,588340,Unguturu
510,Krishna,5013,Unguturu,589260,Unguturu
523,West Godavari,4962,Unguturu,588340,Unguturu
523,West Godavari,4962,Unguturu,588340,Unguturu
523,West Godavari,4973,Attili,588561,Unikili
523,West Godavari,4973,Attili,588561,Unikili
510,Krishna,5015,Mandavalli,589321,Unikili
506,Guntur,5071,Edlapadu,590203,Unnava
502,Anantapur,5307,Bommanahal,594691,Untakal
523,West Godavari,4976,Undi,588607,Unudurru
520,Visakhapatanam,4880,Nakkapalle,586447,Upmaka Agraharam
517,Prakasam,5143,Ponnaluru,591401,Uppala Dinne
517,Prakasam,5120,Podili,590985,Uppala Padu
505,East Godavari,4942,Uppalaguptam,587899,Uppalaguptam
505,East Godavari,4942,Uppalaguptam,587899,Uppalaguptam
519,Srikakulam,4780,Sompeta,580516,Uppalam
517,Prakasam,5112,Addanki,590760,Uppalapadu
515,SPSR Nellore,5173,Ananthasagaram,591975,Uppalapadu
505,East Godavari,4904,Gandepalle,587367,Uppalapadu
505,East Godavari,4904,Gandepalle,587367,Uppalapadu
523,West Godavari,4954,Kamavarapukota,588193,Uppalapadu
502,Anantapur,5339,Mudigubba,595196,Uppalapadu
506,Guntur,5067,Narasaraopet,590157,Uppalapadu
506,Guntur,5063,Nuzendla,590101,Uppalapadu
511,Kurnool,5268,Orvakal,594034,Uppalapadu
511,Kurnool,5295,Owk,594486,Uppalapadu
506,Guntur,5075,Pedakakani,590255,Uppalapadu
506,Guntur,5075,Pedakakani,590255,Uppalapadu
506,Guntur,5082,Pedanandipadu,590337,Uppalapadu
506,Guntur,5059,Rajupalem,590044,Uppalapadu
506,Guntur,5059,Rajupalem,590044,Uppalapadu
506,Guntur,5041,Veldurthi,589817,Uppalapadu
504,Y.S.R.,5216,Muddanur,593178,Uppalur
504,Y.S.R.,5216,Muddanur,593178,Uppalur
504,Y.S.R.,5201,Peddamudium,592874,Uppalur
504,Y.S.R.,5206,Sri Avadhutha Kasinayana,592962,Uppalur
510,Krishna,5023,Kankipadu,589486,Uppaluru
505,East Godavari,4891,Rowthulapudi,587004,Uppampalem
505,East Godavari,4930,Thallarevu,587735,Uppangala
511,Kurnool,5252,Kowthalam,593801,Upparahal
506,Guntur,5084,Ponnur,590366,Upparapalem
506,Guntur,5084,Ponnur,590366,Upparapalem
506,Guntur,5084,Ponnur,590366,Upparapalem
502,Anantapur,5330,Anantapur,595090,Upparapalle
504,Y.S.R.,5226,Chennur,593343,Upparapalle
504,Y.S.R.,5249,Kodur,593720,Upparapalle
504,Y.S.R.,5249,Kodur,593720,Upparapalle
504,Y.S.R.,5249,Kodur,593720,Upparapalle
504,Y.S.R.,5214,Proddatur,593128,Upparapalle
520,Visakhapatanam,4882,S.Rayavaram,586487,Upparapalle
520,Visakhapatanam,4882,S.Rayavaram,586487,Upparapalle
503,Chittoor,5412,Somala,596506,Upparapalle
515,SPSR Nellore,5187,Venkatagiri,592380,Upparapalle
520,Visakhapatanam,4878,Atchutapuram,586377,Uppavaram
520,Visakhapatanam,4850,Gudem Kotha Veedhi,585551,Upper Sileru Project Site Camp (CT)
519,Srikakulam,4805,Ranastalam,581662,Uppivalasa
505,East Godavari,4943,Katrenikona,587909,Uppudi
506,Guntur,5096,Repalle,590506,Uppudi
517,Prakasam,5126,Naguluppala Padu,591045,Uppugundur
523,West Godavari,4976,Undi,588609,Uppuluru
517,Prakasam,5105,Ballikurava,590680,Uppumaguluru
505,East Godavari,4923,Kajuluru,587630,Uppumilli
515,SPSR Nellore,5177,Nellore,592083,Upputur
517,Prakasam,5108,Parchur,590726,Upputur
517,Prakasam,5108,Parchur,590726,Upputur
503,Chittoor,5378,Srikalahasti,595852,Uranduru
502,Anantapur,5317,Uravakonda,594902,Uravakonda (CT)
503,Chittoor,5427,Kuppam,596946,Urinayanikothur
510,Krishna,5030,Pedana,589624,Urivi
519,Srikakulam,4800,Polaki,581499,Urjam
519,Srikakulam,4799,Narasannapeta,581436,Urlam
502,Anantapur,5313,Tadpatri,594803,Uruchinthala
504,Y.S.R.,5222,Veerapunayunipalle,593257,Urutur
504,Y.S.R.,5222,Veerapunayunipalle,593257,Urutur
510,Krishna,5028,Pamarru,589582,Uruturu
510,Krishna,5008,Chandarlapadu,589176,Ustepalle
523,West Godavari,4971,Peravali,588530,Usulumarru
523,West Godavari,4989,Yelamanchili,588802,Utada
502,Anantapur,5310,Gooty,594739,Utakallu
502,Anantapur,5355,Parigi,595415,Utakur
505,East Godavari,4919,Atreyapuram,587562,Utchili
515,SPSR Nellore,5196,Doravarisatram,592710,Utchuru
515,SPSR Nellore,5191,Kota,592533,Uthamanellore
503,Chittoor,5418,Thavanampalle,596616,Uthara Brahmanapalle
503,Chittoor,5418,Thavanampalle,596616,Uthara Brahmanapalle
503,Chittoor,5407,Puttur,596410,Utharapukhandriga
515,SPSR Nellore,5188,Balayapalle,592425,Utlapalle
505,East Godavari,4900,Prathipadu,587295,Uttarakanchi
521,Vizianagaram,4834,Kothavalasa,583059,Uttarapalle
521,Vizianagaram,4822,Merakamudidam,582608,Uttaravilli
504,Y.S.R.,5246,Rajampet,593666,Utukur
515,SPSR Nellore,5185,Sydapuram,592247,Utukur
510,Krishna,4996,Gampalagudem,588944,Utukuru
510,Krishna,4996,Gampalagudem,588944,Utukuru
510,Krishna,5020,Mudinepalle,589434,Utukuru
515,SPSR Nellore,5168,Vidavalur,591897,Utukuru
515,SPSR Nellore,5161,Vinjamur,591759,Utukuru
504,Y.S.R.,5247,Pullampeta,593678,Utukuruchalivendla
517,Prakasam,5133,Giddalur,591201,Uyyala Wada
517,Prakasam,5133,Giddalur,591201,Uyyala Wada
519,Srikakulam,4782,Nandigam,580689,Uyyalapeta
511,Kurnool,5268,Orvakal,594033,Uyyalawada
511,Kurnool,5302,Uyyalawada,594613,Uyyalawada
519,Srikakulam,4785,Vangara,580803,V P R Peta
519,Srikakulam,4796,Rajam,581332,V R Agraharam
521,Vizianagaram,4823,Dattirajeru,582669,V. Krishnapuram
505,East Godavari,4885,Devipatnam,586623,V. Ramannapalem
519,Srikakulam,4769,Veeraghattam,579936,V. Venkampeta
506,Guntur,5063,Nuzendla,590107,V.Appapuram
511,Kurnool,5271,Adoni,594103,V.Kondapuram (OG)
504,Y.S.R.,5220,Vemula,593237,V.Kothapalle
510,Krishna,5033,Ghantasala,589697,V.Rudravaram
521,Vizianagaram,4820,Badangi,582535,Vadada
519,Srikakulam,4801,Gara,581521,Vadada
521,Vizianagaram,4808,Gummalakshmipuram,581888,Vadajangi
523,West Godavari,4951,Gopalapuram,588142,Vadalakunta
510,Krishna,5020,Mudinepalle,589416,Vadali
523,West Godavari,4980,Penugonda,588675,Vadali
519,Srikakulam,4784,Palakonda,580757,Vadama
503,Chittoor,5399,Vadamalapeta,596264,Vadamala
505,East Godavari,4927,Kothapeta,587681,Vadapalem
505,East Godavari,4919,Atreyapuram,587566,Vadapalle
523,West Godavari,4958,Kovvur,588278,Vadapalle
510,Krishna,5016,Kaikalur,589346,Vadarlapadu
510,Krishna,5020,Mudinepalle,589437,Vadavalli
510,Krishna,5020,Mudinepalle,589437,Vadavalli
520,Visakhapatanam,4873,Butchayyapeta,586239,Vaddadi
511,Kurnool,5260,Nandikotkur,593934,Vaddamanu
511,Kurnool,5260,Nandikotkur,593934,Vaddamanu
511,Kurnool,5260,Nandikotkur,593934,Vaddamanu
506,Guntur,5053,Thullur,589955,Vaddamanu
506,Guntur,5061,Bollapalle,590067,Vaddemgunta
506,Guntur,5061,Bollapalle,590067,Vaddemgunta
506,Guntur,5084,Ponnur,590369,Vaddemukkala
506,Guntur,5054,Tadepalle,589981,Vaddeswaram (CT)
505,East Godavari,4919,Atreyapuram,587559,Vaddiparru
523,West Godavari,4982,Poduru,588711,Vaddiparru
520,Visakhapatanam,4855,Rolugunta,585825,Vaddippa
504,Y.S.R.,5200,Mylavaram,592834,Vaddirala
519,Srikakulam,4790,Santhabommali,581027,Vadditandra
505,East Godavari,4909,Rangampeta,587421,Vadisaleru
511,Kurnool,5265,Atmakur,593978,Vadla Ramapuram
510,Krishna,5029,Gudlavalleru,589620,Vadlamannadu
510,Krishna,5005,Agiripalle,589104,Vadlamanu
506,Guntur,5079,Chebrolu,590305,Vadlamudi
505,East Godavari,4928,Kapileswarapuram,587692,Vadlamuru
505,East Godavari,4903,Peddapuram,587361,Vadlamuru
515,SPSR Nellore,5183,Manubolu,592190,Vadlapudi
515,SPSR Nellore,5183,Manubolu,592190,Vadlapudi
523,West Godavari,4970,Undrajavaram,588519,Vadluru
502,Anantapur,5305,Rayadurg,594665,Vadrahonnur
520,Visakhapatanam,4877,Munagapaka,586371,Vadrapalle
505,East Godavari,4892,Sankhavaram,587040,Vadrevu Venkatapuram
505,East Godavari,4934,P.Gannavaram,587795,Vadrevupalle
503,Chittoor,5372,Kambhamvaripalle,595692,Vagalla
511,Kurnool,5250,Mantralayam,593742,Vagaruru
511,Kurnool,5250,Mantralayam,593742,Vagaruru
503,Chittoor,5378,Srikalahasti,595832,Vagavedu
517,Prakasam,5105,Ballikurava,590688,Vaidana
505,East Godavari,4934,P.Gannavaram,587793,Vainateya Kothapalle
510,Krishna,4994,Veerullapadu,588897,Vairidhari Annavaram
510,Krishna,5020,Mudinepalle,589430,Vaivaka
520,Visakhapatanam,4875,Makavarapalem,586311,Vajragada
520,Visakhapatanam,4875,Makavarapalem,586311,Vajragada
511,Kurnool,5295,Owk,594475,Vajragiri
502,Anantapur,5316,Vajrakarur,594868,Vajrakarur
519,Srikakulam,4781,Vajrapukothuru,580548,Vajrapukothuru
505,East Godavari,4922,Karapa,587605,Vakada
521,Vizianagaram,4816,Bobbili,582321,Vakadavalasa
515,SPSR Nellore,5192,Vakadu,592561,Vakadu
505,East Godavari,4913,Kakinada (Rural),909977,Vakalapudi
505,East Godavari,4913,Kakinada (Rural),587508,Vakalapudi  (OG)
519,Srikakulam,4802,Srikakulam,581533,Vakalavalasa
520,Visakhapatanam,4882,S.Rayavaram,586486,Vakapadu
520,Visakhapatanam,4859,Devarapalle,585987,Vakapalle
523,West Godavari,4974,Ganapavaram,588576,Vakapalle
505,East Godavari,4900,Prathipadu,587305,Vakapalle
505,East Godavari,4928,Kapileswarapuram,587699,Vakatippa
505,East Godavari,4912,Kothapalle,587485,Vakatippa
510,Krishna,5035,Challapalle,589749,Vakkalagadda
505,East Godavari,4935,Ambajipeta,587800,Vakkalanka
505,East Godavari,4935,Ambajipeta,587800,Vakkalanka
520,Visakhapatanam,4859,Devarapalle,585955,Valabu
517,Prakasam,5106,Martur,590699,Valaparla
502,Anantapur,5351,Amarapuram,595370,Valasa
502,Anantapur,5351,Amarapuram,595370,Valasa
520,Visakhapatanam,4850,Gudem Kotha Veedhi,585378,Valasagedda
520,Visakhapatanam,4852,Nathavaram,585717,Valasampeta
503,Chittoor,5392,Madanapalle,596144,Valasapalle
