604,1,5317,Uravakonda,2019-10-18 09:08:05.234923,2019-10-18 09:08:05.234923
605,6,5302,Uyyalawada,2019-10-18 09:08:05.260568,2019-10-18 09:08:05.260568
606,2,5399,Vadamalapeta,2019-10-18 09:08:05.276493,2019-10-18 09:08:05.276493
607,1,5316,Vajrakarur,2019-10-18 09:08:05.306673,2019-10-18 09:08:05.306673
608,9,4781,Vajrapukothuru,2019-10-18 09:08:05.320734,2019-10-18 09:08:05.320734
609,8,5192,Vakadu,2019-10-18 09:08:05.336082,2019-10-18 09:08:05.336082
610,13,5225,Vallur,2019-10-18 09:08:05.355868,2019-10-18 09:08:05.355868
611,2,5388,Valmikipuram,2019-10-18 09:08:05.381214,2019-10-18 09:08:05.381214
612,9,4785,Vangara,2019-10-18 09:08:05.400464,2019-10-18 09:08:05.400464
613,2,5381,Varadaiahpalem,2019-10-18 09:08:05.41369,2019-10-18 09:08:05.41369
614,3,4733,Vararamachandrapuram,2019-10-18 09:08:05.42553,2019-10-18 09:08:05.42553
615,8,5155,Varikuntapadu,2019-10-18 09:08:05.443494,2019-10-18 09:08:05.443494
616,5,4990,Vatsavai,2019-10-18 09:08:05.459315,2019-10-18 09:08:05.459315
617,4,5080,Vatticherukuru,2019-10-18 09:08:05.476836,2019-10-18 09:08:05.476836
618,2,5397,Vedurukuppam,2019-10-18 09:08:05.496473,2019-10-18 09:08:05.496473
619,13,5242,Veeraballe,2019-10-18 09:08:05.507122,2019-10-18 09:08:05.507122
620,9,4769,Veeraghattam,2019-10-18 09:08:05.520156,2019-10-18 09:08:05.520156
621,13,5222,Veerapunayunipalle,2019-10-18 09:08:05.544452,2019-10-18 09:08:05.544452
622,12,4983,Veeravasaram,2019-10-18 09:08:05.559058,2019-10-18 09:08:05.559058
623,5,4994,Veerullapadu,2019-10-18 09:08:05.569625,2019-10-18 09:08:05.569625
624,12,4734,Velairpadu,2019-10-18 09:08:05.581017,2019-10-18 09:08:05.581017
625,4,5041,Veldurthi,2019-10-18 09:08:05.593932,2019-10-18 09:08:05.593932
626,6,5278,Veldurthi,2019-10-18 09:08:05.608612,2019-10-18 09:08:05.608612
627,6,5282,Velgode,2019-10-18 09:08:05.624314,2019-10-18 09:08:05.624314
628,7,5135,Veligandla,2019-10-18 09:08:05.644475,2019-10-18 09:08:05.644475
629,13,5233,Vempalle,2019-10-18 09:08:05.660164,2019-10-18 09:08:05.660164
630,13,5220,Vemula,2019-10-18 09:08:05.670072,2019-10-18 09:08:05.670072
631,4,5087,Vemuru,2019-10-18 09:08:05.679765,2019-10-18 09:08:05.679765
632,8,5182,Venkatachalam,2019-10-18 09:08:05.690264,2019-10-18 09:08:05.690264
633,8,5187,Venkatagiri,2019-10-18 09:08:05.702539,2019-10-18 09:08:05.702539
634,2,5424,Venkatagirikota,2019-10-18 09:08:05.712666,2019-10-18 09:08:05.712666
635,11,4832,Vepada,2019-10-18 09:08:05.732217,2019-10-18 09:08:05.732217
636,7,5124,Vetapalem,2019-10-18 09:08:05.742551,2019-10-18 09:08:05.742551
637,1,5308,Vidapanakal,2019-10-18 09:08:05.752251,2019-10-18 09:08:05.752251
638,8,5168,Vidavalur,2019-10-18 09:08:05.762661,2019-10-18 09:08:05.762661
639,2,5405,Vijayapuram,2019-10-18 09:08:05.77182,2019-10-18 09:08:05.77182
640,5,5011,Vijayawada (rural),2019-10-18 09:08:05.781749,2019-10-18 09:08:05.781749
641,8,5161,Vinjamur,2019-10-18 09:08:05.793068,2019-10-18 09:08:05.793068
642,4,5062,Vinukonda,2019-10-18 09:08:05.805153,2019-10-18 09:08:05.805153
643,5,5000,Vissannapet,2019-10-18 09:08:05.817895,2019-10-18 09:08:05.817895
644,11,4836,Vizianagaram,2019-10-18 09:08:05.833986,2019-10-18 09:08:05.833986
645,7,5147,Voletivaripalem,2019-10-18 09:08:05.845737,2019-10-18 09:08:05.845737
646,13,5228,Vontimitta,2019-10-18 09:08:05.860235,2019-10-18 09:08:05.860235
647,5,5027,Vuyyuru,2019-10-18 09:08:05.871143,2019-10-18 09:08:05.871143
648,3,4886,Y. ramavaram,2019-10-18 09:08:05.881851,2019-10-18 09:08:05.881851
649,2,5430,Yadamarri,2019-10-18 09:08:05.893453,2019-10-18 09:08:05.893453
650,1,5312,Yadiki,2019-10-18 09:08:05.904082,2019-10-18 09:08:05.904082
651,7,5107,Yeddana pudi,2019-10-18 09:08:05.914682,2019-10-18 09:08:05.914682
652,10,4879,Yelamanchili,2019-10-18 09:08:05.925129,2019-10-18 09:08:05.925129
653,12,4989,Yelamanchili,2019-10-18 09:08:05.937599,2019-10-18 09:08:05.937599
654,3,4893,Yeleswaram,2019-10-18 09:08:05.955696,2019-10-18 09:08:05.955696
655,1,5327,Yellanur,2019-10-18 09:08:05.97648,2019-10-18 09:08:05.97648
656,6,5254,Yemmiganur,2019-10-18 09:08:05.98838,2019-10-18 09:08:05.98838
657,2,5377,Yerpedu,2019-10-18 09:08:05.999417,2019-10-18 09:08:05.999417
658,7,5097,Yerragondapalem,2019-10-18 09:08:06.011321,2019-10-18 09:08:06.011321
659,13,5223,Yerraguntla,2019-10-18 09:08:06.022325,2019-10-18 09:08:06.022325
660,2,5374,Yerravaripalem,2019-10-18 09:08:06.034717,2019-10-18 09:08:06.034717
661,7,5142,Zarugumalli,2019-10-18 09:08:06.046613,2019-10-18 09:08:06.046613
662,10,,Vishakapatanam,2019-10-25 05:52:41.008802,2019-10-25 05:52:41.008802
663,10,,Pedagantyada,2019-10-25 05:53:59.064605,2019-10-25 05:53:59.064605
665,10,,Chinagadili,2019-10-25 13:12:08.450552,2019-10-25 13:12:08.450552
666,10,,Visakhapatnam Urban,2019-10-25 13:22:27.967489,2019-10-25 13:22:27.967489
223,3,4913,Kakinada Urban,2019-10-18 09:08:00.127034,2019-10-25 13:34:43.647794
664,3,,Kakinada Rural,2019-10-25 05:55:24.068482,2019-10-25 13:35:15.161432
