District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name
502,Anantapur,5307,Bommanahal,195889,Unthakal
523,West Godavari,4976,Undi,215078,Unudurru
515,SPSR Nellore,5191,Kota,208708,Unugunta Palem
519,Srikakulam,4786,Regidi Amadalavalasa,211389,Unukuru
520,Visakhapatanam,4880,Nakkapalle,235806,Upmaka
505,East Godavari,4912,Kothapalle,199394,Uppada
523,West Godavari,4962,Unguturu,215121,Uppakapadu
515,SPSR Nellore,5193,Chittamur,208447,Uppala Marthy
517,Prakasam,5143,Ponnaluru,235642,Uppaladinne
505,East Godavari,4942,Uppalaguptam,199909,Uppalaguptam
519,Srikakulam,4780,Sompeta,211561,Uppalam
505,East Godavari,4922,Karapa,199290,Uppalanka
517,Prakasam,5112,Addanki,234566,Uppalapadu
515,SPSR Nellore,5173,Ananthasagaram,208284,Uppalapadu
517,Prakasam,5145,Chandra Sekhara Puram,235123,Uppalapadu
505,East Godavari,4904,Gandepalle,199124,Uppalapadu
523,West Godavari,4954,Kamavarapukota,214638,Uppalapadu
502,Anantapur,5339,Mudigubba,196292,Uppalapadu
506,Guntur,5067,Narasaraopet,200475,Uppalapadu
506,Guntur,5063,Nuzendla,200526,Uppalapadu
511,Kurnool,5268,Orvakal,204501,Uppalapadu
511,Kurnool,5295,Owk,204520,Uppalapadu
506,Guntur,5075,Pedakakani,200537,Uppalapadu
506,Guntur,5082,Pedanandipadu,200573,Uppalapadu
517,Prakasam,5120,Podili,235620,Uppalapadu
506,Guntur,5059,Rajupalem,200675,Uppalapadu
506,Guntur,5041,Veldurthi,200887,Uppalapadu
504,Y.S.R.,5216,Muddanur,198487,Uppalur
504,Y.S.R.,5201,Peddamudium,198577,Uppalur
504,Y.S.R.,5206,Sri Avadhutha Kasinayana,198798,Uppalur
510,Krishna,5023,Kankipadu,203305,Uppaluru
515,SPSR Nellore,5156,Kondapuram,208689,Uppaluru
505,East Godavari,4930,Thallarevu,199855,Uppangala
504,Y.S.R.,5214,Proddatur,198645,Uppara Palli
515,SPSR Nellore,5186,Dakkili,208476,Uppara Palli (D)
523,West Godavari,4961,Tadepalligudem,215038,Upparagudem
502,Anantapur,5307,Bommanahal,195890,Upparahal
511,Kurnool,5252,Kowthalam,204339,Upparahal
506,Guntur,5065,Ipur,200227,Upparapalem
506,Guntur,5084,Ponnur,200642,Upparapalem
503,Chittoor,5396,Pakala,197364,Upparapalle
502,Anantapur,5330,Anantapur,195826,Upparapalli
504,Y.S.R.,5226,Chennur,198235,Upparapalli
520,Visakhapatanam,4882,S.Rayavaram,235855,Upparapalli
504,Y.S.R.,5229,Sidhout,198764,Upparapalli
515,SPSR Nellore,5187,Venkatagiri,209156,Upparapalli (K)
511,Kurnool,5293,Tuggali,204682,Upparlapalli
520,Visakhapatanam,4878,Atchutapuram,235286,Uppavaram
523,West Godavari,4735,Kukunoor,202504,Upperu
519,Srikakulam,4794,Burja,210682,Uppinivalasa
505,East Godavari,4943,Katrenikona,199313,Uppudi
506,Guntur,5096,Repalle,200709,Uppudi
517,Prakasam,5126,Naguluppala Padu,234790,Uppugunduru
523,West Godavari,4976,Undi,215079,Uppuluru
517,Prakasam,5105,Ballikurava,234597,Uppumaguluru
505,East Godavari,4923,Kajuluru,199235,Uppumilli
502,Anantapur,5336,Dharmavaram,195993,Uppunesinapalli
515,SPSR Nellore,5177,Nellore,208829,Upputur
517,Prakasam,5108,Parchur,234833,Upputuru
503,Chittoor,5378,Srikalahasti,197800,Uranduru
502,Anantapur,5317,Uravakonda,196694,Uravakonda (MAJOR)
502,Anantapur,5313,Tadpatri,196641,Urichinthala
521,Vizianagaram,4809,Kurupam,212849,Uridi
510,Krishna,5030,Pedana,203658,Urivi
519,Srikakulam,4800,Polaki,211274,Urjam
504,Y.S.R.,5249,Kodur,198411,Urlagattapodu
523,West Godavari,4944,Chintalapudi,214396,Urlagudem
519,Srikakulam,4799,Narasannapeta,211156,Urlam
503,Chittoor,5427,Kuppam,197216,Urlaobanapalle
511,Kurnool,5252,Kowthalam,204340,Urukunda
504,Y.S.R.,5222,Veerapunayunipalle,198872,Urutur
510,Krishna,5028,Pamarru,203606,Uruturu
523,West Godavari,4971,Peravali,214963,Usulumarru
523,West Godavari,4989,Yelamanchili,214483,Utada
502,Anantapur,5310,Gooty,196045,Utakallu
511,Kurnool,5294,Peapally,204598,Utakonda
502,Anantapur,5355,Parigi,196389,Utakur
523,West Godavari,4944,Chintalapudi,214397,Utasamudram
505,East Godavari,4919,Atreyapuram,199079,Utchili
515,SPSR Nellore,5196,Doravarisatram,208510,Utchuru
515,SPSR Nellore,5191,Kota,208709,Uthama Nellore
503,Chittoor,5418,Thavanampalle,197878,Uthara Brahmanapalle
503,Chittoor,5407,Puttur,197590,Utharapukhandriga
505,East Godavari,4895,Rampachodavaram,199710,Utla
515,SPSR Nellore,5188,Balayapalle,208348,Uttapalli
505,East Godavari,4900,Prathipadu,199610,Uttarakanchi
523,West Godavari,4983,Veeravasaram,215144,Uttarapalem
521,Vizianagaram,4834,Kothavalasa,212828,Uttarapalli
521,Vizianagaram,4822,Merakamudidam,212957,Uttaravalli
504,Y.S.R.,5246,Rajampet,198695,Utukur
515,SPSR Nellore,5185,Sydapuram,209014,Utukur
515,SPSR Nellore,5168,Vidavalur,209169,Utukur
515,SPSR Nellore,5161,Vinjamur,209183,Utukur
510,Krishna,4996,Gampalagudem,203079,Utukuru
506,Guntur,5051,Krosuru,200341,Utukuru
515,SPSR Nellore,5174,Kaluvoya,208622,Uyyalapalli
519,Srikakulam,4782,Nandigam,211123,Uyyalapeta
511,Kurnool,5268,Orvakal,204502,Uyyalawada
511,Kurnool,5302,Uyyalawada,204699,Uyyalawada
506,Guntur,5051,Krosuru,200339,Uyyandana
502,Anantapur,5351,Amarapuram,257925,V Agraharam
519,Srikakulam,4784,Palakonda,211187,"V,P.RAJUPETA"
510,Krishna,4994,Veerullapadu,203820,V. Annavaram
506,Guntur,5063,Nuzendla,200527,V.Appapuram
505,East Godavari,4941,Amalapuram,199039,V.Chintalapudi
519,Srikakulam,4776,Mandasa,211056,V.G.Puram
520,Visakhapatanam,4871,Anakapalle,235257,V.J. Palem
520,Visakhapatanam,4857,Madugula,212113,V.J. Puram
503,Chittoor,5406,Nagari,197288,V.Kaverirajapuram
503,Chittoor,5424,Venkatagirikota,198040,V.Kota
502,Anantapur,5308,Vidapanakal,196729,V.Kothakota
510,Krishna,5039,Koduru,203318,V.Kothapalem
504,Y.S.R.,5220,Vemula,198902,V.Kothapalli
521,Vizianagaram,4823,Dattirajeru,212505,V.Krishnapuram
504,Y.S.R.,5222,Veerapunayunipalle,198873,V.N. Palle
506,Guntur,5079,Chebrolu,200077,V.N.Palem
519,Srikakulam,4805,Ranastalam,211351,V.N.Puram
515,SPSR Nellore,5159,Bogole,208364,V.N.R Pet
504,Y.S.R.,5249,Kodur,198412,V.P.R.Kandriga
521,Vizianagaram,4826,Garividi,212624,V.P.Rega
519,Srikakulam,4796,Rajam,211324,V.R.Agraharam
519,Srikakulam,4803,Ponduru,211304,V.R.Gudem
521,Vizianagaram,4835,Jami,212741,V.R.Palem
521,Vizianagaram,4812,Parvathipuram,213040,V.R.Peta
505,East Godavari,4885,Devipatnam,199109,V.Ramannapalem
510,Krishna,5020,Mudinepalle,203459,V.Ravigunta
510,Krishna,5033,Ghantasala,203121,V.Rudravaram
503,Chittoor,5380,Buchinaidu Kandriga,196860,V.S.Puram
520,Visakhapatanam,4860,K.Kotapadu,212056,V.Santhapalem
505,East Godavari,4921,Rayavaram,199750,V.Savaram
511,Kurnool,5250,Mantralayam,204416,V.Thimmapuram
519,Srikakulam,4785,Vangara,211678,V.V.R.Peta
515,SPSR Nellore,5186,Dakkili,208491,V.Y.K.Samudram
521,Vizianagaram,4820,Badangi,212354,Vadada
519,Srikakulam,4801,Gara,210765,Vadada
523,West Godavari,4951,Gopalapuram,214549,Vadalakunta
510,Krishna,5020,Mudinepalle,203460,Vadali
523,West Godavari,4980,Penugonda,214927,Vadali
503,Chittoor,5399,Vadamalapeta,197957,Vadamala
503,Chittoor,5399,Vadamalapeta,197958,Vadamala Pet
517,Prakasam,5097,Yerragondapalem,234990,Vadampalli
505,East Godavari,4927,Kothapeta,199405,Vadapalem
510,Krishna,5034,Machilipatnam,203369,Vadapalem
505,East Godavari,4919,Atreyapuram,199080,Vadapalle
505,East Godavari,4895,Rampachodavaram,199711,Vadapalle
523,West Godavari,4958,Kovvur,214654,Vadapalli
510,Krishna,5016,Kaikalur,203244,Vadarlapadu
510,Krishna,5020,Mudinepalle,203461,Vadavalli
520,Visakhapatanam,4873,Butchayyapeta,211822,Vaddadi
511,Kurnool,5260,Nandikotkur,204462,Vaddamanu
506,Guntur,5053,Thullur,200837,Vaddamanu
519,Srikakulam,4771,Bhamini,210657,Vaddangi
505,East Godavari,4733,Vararamachandrapuram,202792,Vaddegudem
504,Y.S.R.,5206,Sri Avadhutha Kasinayana,198799,Vaddemanu
506,Guntur,5084,Ponnur,200643,Vaddemukkala
506,Guntur,5054,Tadepalle,200787,Vaddeswaram
523,West Godavari,4965,Pedapadu,214859,Vaddigudem
523,West Godavari,4983,Veeravasaram,215145,Vaddigudem
523,West Godavari,4989,Yelamanchili,214484,Vaddilanka
517,Prakasam,5119,Konakanamitla,235378,Vaddimadugu
517,Prakasam,5102,Donakonda,235176,Vaddipadu
505,East Godavari,4919,Atreyapuram,199081,Vaddiparru
523,West Godavari,4982,Poduru,214979,Vaddiparru
520,Visakhapatanam,4855,Rolugunta,212306,Vaddippa
504,Y.S.R.,5200,Mylavaram,198520,Vaddiralla
519,Srikakulam,4790,Santhabommali,211425,Vadditandra
519,Srikakulam,4790,Santhabommali,211426,Vaddivada
506,Guntur,5096,Repalle,200710,Vaddivaripalem
502,Anantapur,5322,Atmakur,195840,Vaddupalli
502,Anantapur,5362,Gorantla,196061,Vadigepalli
505,East Godavari,4909,Rangampeta,199726,Vadisaleru
502,Anantapur,5329,Bukkaraya Samudram,257932,Vadiyampeta
511,Kurnool,5265,Atmakur,203958,Vadla Ramapuram
510,Krishna,5029,Gudlavalleru,203162,Vadlamannadu
510,Krishna,5005,Agiripalle,202929,Vadlamanu
506,Guntur,5079,Chebrolu,200078,Vadlamudi
506,Guntur,5066,Rompicherla,200735,Vadlamudivaripalem
505,East Godavari,4928,Kapileswarapuram,199270,Vadlamuru
505,East Godavari,4903,Peddapuram,199569,Vadlamuru
515,SPSR Nellore,5183,Manubolu,208738,Vadlapudi
523,West Godavari,4988,Palacole,214821,Vadlavanipalem
523,West Godavari,4970,Undrajavaram,215095,Vadluru
502,Anantapur,5305,Rayadurg,196529,Vadrahonnur
503,Chittoor,5411,Irala,197090,Vadrampalle
520,Visakhapatanam,4877,Munagapaka,235428,Vadrapalli
505,East Godavari,4934,P.Gannavaram,199502,Vadrevupalle
503,Chittoor,5372,Kambhamvaripalle,197167,Vagalla
511,Kurnool,5250,Mantralayam,204417,Vagaruru
503,Chittoor,5378,Srikalahasti,197801,Vagavedu
517,Prakasam,5119,Konakanamitla,235375,Vagemadugu
517,Prakasam,5146,Pamur,235594,Vaggampalli
517,Prakasam,5105,Ballikurava,234606,Vaidana
510,Krishna,5020,Mudinepalle,203463,Vaivaka
520,Visakhapatanam,4875,Makavarapalem,235338,Vajragada
502,Anantapur,5316,Vajrakarur,196712,Vajrakarur
506,Guntur,5041,Veldurthi,200888,Vajralapadu
519,Srikakulam,4781,Vajrapukothuru,211653,Vajrapukotturu
505,East Godavari,4922,Karapa,199291,Vakada
515,SPSR Nellore,5192,Vakadu,209089,Vakadu
505,East Godavari,4913,Kakinada (Rural),199254,Vakalapudi
519,Srikakulam,4802,Srikakulam,211588,Vakalavalasa
520,Visakhapatanam,4882,S.Rayavaram,235856,Vakapadu
520,Visakhapatanam,4859,Devarapalle,211919,Vakapalle
505,East Godavari,4900,Prathipadu,199611,Vakapalle
523,West Godavari,4974,Ganapavaram,214528,Vakapalli
505,East Godavari,4928,Kapileswarapuram,199271,Vakatippa
505,East Godavari,4912,Kothapalle,199395,Vakatippa
510,Krishna,5035,Challapalle,202997,Vakkalagadda
505,East Godavari,4935,Ambajipeta,199054,Vakkalagaruvu
505,East Godavari,4935,Ambajipeta,199055,Vakkalanka
510,Krishna,5038,Nagayalanka,203512,Vakkapatlavaripalem
520,Visakhapatanam,4859,Devarapalle,211920,Valabu
523,West Godavari,4988,Palacole,214822,Valamarru
515,SPSR Nellore,5192,Vakadu,209090,Valamedu
517,Prakasam,5106,Martur,234767,Valaparla
502,Anantapur,5351,Amarapuram,195801,Valasa
521,Vizianagaram,4809,Kurupam,212850,Valasaballeru
520,Visakhapatanam,4852,Nathavaram,212171,Valasampeta
505,East Godavari,4913,Kakinada (Rural),199255,Valasapakalu
505,East Godavari,4922,Karapa,199292,Valasapakulu
503,Chittoor,5392,Madanapalle,197240,Valasapalle
510,Krishna,5002,Musunuru,203466,Valasapalli
504,Y.S.R.,5223,Yerraguntla,198934,Valasapalli
520,Visakhapatanam,4845,Ananthagiri,211754,Valasi
517,Prakasam,5130,Hanumanthuni Padu,235213,Valicherla
520,Visakhapatanam,4862,Pendurthi,212261,Valimeraka
510,Krishna,5021,Gudivada,203144,Valivarthipadu
506,Guntur,5085,Tsundur,200856,Valiveru
506,Guntur,5077,Kollipara,200299,Vallabhapuram
519,Srikakulam,4805,Ranastalam,211352,Vallabharao Peta
506,Guntur,5084,Ponnur,200644,Vallabharaopalem
519,Srikakulam,4782,Nandigam,211124,Vallabharayapadu
511,Kurnool,5296,Koilkuntla,204267,Vallampadu
510,Krishna,4998,A.Konduru,202905,Vallampatla
523,West Godavari,4946,T.Narasapuram,215009,Vallampatla
521,Vizianagaram,4832,Vepada,213237,Vallampudi
517,Prakasam,5105,Ballikurava,234602,Vallapalli
521,Vizianagaram,4828,Gurla,212718,Vallapuram
521,Vizianagaram,4811,Garugubilli,212654,Vallarigudaba
517,Prakasam,5129,Marripudi,235540,Vallayapalem
503,Chittoor,5412,Somala,197759,Valligatla
515,SPSR Nellore,5190,Chillakur,208426,Vallipadu
515,SPSR Nellore,5187,Venkatagiri,209157,Vallivadu
503,Chittoor,5396,Pakala,197365,Vallivedu
506,Guntur,5083,Kakumanu,200245,Vallur
504,Y.S.R.,5225,Vallur,198843,Vallur
523,West Godavari,4981,Achanta,214273,Valluru
523,West Godavari,4974,Ganapavaram,214529,Valluru
505,East Godavari,4928,Kapileswarapuram,199272,Valluru
511,Kurnool,5252,Kowthalam,204341,Valluru
515,SPSR Nellore,5181,Muthukur,208783,Valluru
521,Vizianagaram,4837,Nellimarla,212987,Valluru
517,Prakasam,5141,Tangutur,234883,Valluru
505,East Godavari,4890,Tuni,199893,Valluru
510,Krishna,5025,Thotlavalluru,203728,Vallurupalem
523,West Godavari,4969,Pentapadu,214912,Vallurupalli
503,Chittoor,5388,Valmikipuram,197973,Valmikipuram
505,East Godavari,4903,Peddapuram,199570,Valuthimmapuram
510,Krishna,4997,Tiruvuru,203747,Vamakuntla
506,Guntur,5086,Amruthalur,199972,Vamanagunta Palem
520,Visakhapatanam,4842,Peda Bayalu,212246,Vanabangi
520,Visakhapatanam,4841,Munchingi Puttu,212138,Vanabhasingi
503,Chittoor,5432,Palasamudram,197388,Vanadurgapuram
503,Chittoor,5427,Kuppam,197217,Vanaguttapalle
520,Visakhapatanam,4847,Paderu,212199,Vanajangi
521,Vizianagaram,4808,Gummalakshmipuram,212680,Vanakabadi
511,Kurnool,5266,Pamulapadu,204540,Vanala
503,Chittoor,5415,Punganur,197552,Vanamaladinne
504,Y.S.R.,5210,Badvel,198175,Vanampula
505,East Godavari,4927,Kothapeta,199406,Vanapalli
505,East Godavari,4942,Uppalaguptam,199910,Vanapallipalem
510,Krishna,5022,Pedaparupudi,203674,Vanapamula
502,Anantapur,5362,Gorantla,196062,Vanavolu
505,East Godavari,4888,Rajavommangi,199667,Vanchangi
520,Visakhapatanam,4850,Gudem Kotha Veedhi,211996,Vanchula
504,Y.S.R.,5236,Chinnamandem,198248,Vandadi
511,Kurnool,5251,Kosigi,204307,Vandagallu
511,Kurnool,5272,Holagunda,204204,Vandavagali
519,Srikakulam,4791,Kotabommali,210937,Vandrada
519,Srikakulam,4797,Ganguvarisigadam,210740,Vandrangi
519,Srikakulam,4788,Saravakota,211494,Vandrayi
519,Srikakulam,4769,Veeraghattam,211704,Vanduva
503,Chittoor,5402,Satyavedu,197728,Vanelluru
505,East Godavari,4896,Seethanagaram,199838,Vangalapudi
520,Visakhapatanam,4861,Sabbavaram,212330,Vangali
515,SPSR Nellore,5171,Sangam,208949,Vangallu
502,Anantapur,5313,Tadpatri,196642,Vanganur
517,Prakasam,5136,Kanigiri,235451,Vangapadu
521,Vizianagaram,4823,Dattirajeru,212506,Vangara
521,Vizianagaram,4808,Gummalakshmipuram,212681,Vangara
519,Srikakulam,4785,Vangara,211679,Vangara
506,Guntur,5081,Prathipadu,200659,Vangipuram
523,West Godavari,4964,Pedavegi,214890,Vanguru
511,Kurnool,5286,Sirvel,204662,Vanikemdinne
506,Guntur,5065,Ipur,200228,Vanikunta
519,Srikakulam,4800,Polaki,211275,Vanithamandalam
519,Srikakulam,4798,Amadalavalasa,210633,Vanjangi
519,Srikakulam,4798,Amadalavalasa,210634,Vanjangipeta
520,Visakhapatanam,4848,G.Madugula,211955,Vanjari
515,SPSR Nellore,5191,Kota,208711,Vanjivaka
502,Anantapur,5341,Nambulipulikunta,196327,Vankamaddi
502,Anantapur,5315,Pamidi,196377,Vankarajukalva
502,Anantapur,5344,Nallamada,196314,Vankarakunta
523,West Godavari,4947,Jeelugu Milli,214604,Vankavari Gudem
506,Guntur,5071,Edlapadu,200179,Vankayalapadu
517,Prakasam,5110,Inkollu,234665,Vankayalapadu
519,Srikakulam,4786,Regidi Amadalavalasa,211390,Vannali
521,Vizianagaram,4807,Komarada,212804,Vannam
506,Guntur,5049,Bellamkonda,200029,Vannayapalem
502,Anantapur,5310,Gooty,196046,Vannedoddi
505,East Godavari,4902,Gollaprolu,199167,Vannepudi
521,Vizianagaram,4815,Balijipeta,212377,Vantaram
520,Visakhapatanam,4857,Madugula,212114,Vantarlapalem
504,Y.S.R.,5229,Sidhout,198765,Vantatipalle
520,Visakhapatanam,4847,Paderu,212200,Vanthadapalli
520,Visakhapatanam,4848,G.Madugula,211956,Vanthala
520,Visakhapatanam,4847,Paderu,212201,Vanthalamamidi
511,Kurnool,5287,Gospadu,204163,Vantivelagala
510,Krishna,5020,Mudinepalle,203462,Vanuduru
520,Visakhapatanam,4841,Munchingi Puttu,212139,Vanugumma
520,Visakhapatanam,4847,Paderu,212202,Vanugupalli
510,Krishna,5024,Penamaluru,203687,Vanukuru
520,Visakhapatanam,4860,K.Kotapadu,212057,Varada
504,Y.S.R.,5246,Rajampet,198696,Varadaiahgari Palli
503,Chittoor,5381,Varadaiahpalem,197999,Varadaiahpalem
523,West Godavari,4973,Attili,214306,Varadallapalem
503,Chittoor,5430,Yadamarri,198090,Varadarajulapalle
502,Anantapur,5314,Peddapappur,196411,Varadaya Palli
523,West Godavari,4974,Ganapavaram,214530,Varadharajapuram
515,SPSR Nellore,5190,Chillakur,208427,Varagali
506,Guntur,5073,Medikonduru,200395,Varagani
506,Guntur,5082,Pedanandipadu,200574,Varagani
519,Srikakulam,4799,Narasannapeta,211157,Varahanarasimhapuram
510,Krishna,5016,Kaikalur,203245,Varahapatnam
506,Guntur,5087,Vemuru,200903,Varahapuram
519,Srikakulam,4779,Kaviti,210902,Varaka
515,SPSR Nellore,5180,Thotapalligudur,209052,Varakavipadu
523,West Godavari,4986,Mogalthur,214708,Varathippa
503,Chittoor,5420,Gangadhara Nellore,196981,Varathuru
523,West Godavari,4988,Palacole,214823,Varidhanam
523,West Godavari,4973,Attili,214307,Varighedu
515,SPSR Nellore,5180,Thotapalligudur,209053,Varigonda
515,SPSR Nellore,5173,Ananthasagaram,208285,Variguntapadu
504,Y.S.R.,5227,Atlur,198155,Varikunta
504,Y.S.R.,5206,Sri Avadhutha Kasinayana,198800,Varikunta
515,SPSR Nellore,5155,Varikuntapadu,209111,Varikuntapadu
515,SPSR Nellore,5168,Vidavalur,209170,Varini
511,Kurnool,5269,Kodumur,204249,Varkur
521,Vizianagaram,4830,Gantyada,212598,Vasadi
503,Chittoor,5427,Kuppam,197218,Vasanadu
521,Vizianagaram,4830,Gantyada,212591,Vasantha
503,Chittoor,5431,Gudipala,197028,Vasanthapuram
511,Kurnool,5300,Sanjamala,204650,Vasanthapuram
505,East Godavari,4919,Atreyapuram,199082,Vasanthawada
523,West Godavari,4965,Pedapadu,214860,Vasanthawada
519,Srikakulam,4772,Kothuru,210972,Vasapa
517,Prakasam,5141,Tangutur,234885,Vasepallipadu
521,Vizianagaram,4831,Srungavarapukota,213175,Vasi
515,SPSR Nellore,5164,Atmakur,208325,Vasili
519,Srikakulam,4795,Santhakaviti,211460,Vasudavapatnam
504,Y.S.R.,5202,Rajupalem,198709,Vasudevapuram
519,Srikakulam,4774,Meliaputti,211086,Vasundhara
505,East Godavari,4888,Rajavommangi,199668,Vatangi
519,Srikakulam,4784,Palakonda,211188,Vatapagu
519,Srikakulam,4801,Gara,210766,Vatchavalasa
515,SPSR Nellore,5198,Tada,209031,Vatembedu
504,Y.S.R.,5247,Pullampeta,198671,Vathalur
517,Prakasam,5145,Chandra Sekhara Puram,235127,Vatlabylu
523,West Godavari,4965,Pedapadu,214861,Vatluru
510,Krishna,4990,Vatsavai,203798,Vatsavai
506,Guntur,5080,Vatticherukuru,200871,Vatticherukuru
510,Krishna,5005,Agiripalle,202930,Vattigudipadu
519,Srikakulam,4794,Burja,210683,Vavam
510,Krishna,4997,Tiruvuru,203748,Vavilala
521,Vizianagaram,4832,Vepada,213238,Vavilapadu
519,Srikakulam,4786,Regidi Amadalavalasa,211391,Vavilavalasa
515,SPSR Nellore,5172,Chejerla,208396,Vavileru
515,SPSR Nellore,5168,Vidavalur,209171,Vavilla
503,Chittoor,5410,Puthalapattu,197575,Vavilthota
515,SPSR Nellore,5176,Podalakur,208908,Vavinta Parthi
515,SPSR Nellore,5170,Buchireddipalem,208377,Vavveru
506,Guntur,5064,Savalyapuram H/O Kanamarlapudi,200777,Vayakallu
505,East Godavari,4892,Sankhavaram,199820,Vazrakutam
520,Visakhapatanam,4859,Devarapalle,211921,Vechalam
510,Krishna,4991,Jaggayyapeta,203222,Vedadri
503,Chittoor,5411,Irala,197091,Vedagirivaripalle
503,Chittoor,5378,Srikalahasti,197802,Vedam
523,West Godavari,4982,Poduru,214980,Vedangi
523,West Godavari,4952,Koyyalagudem,214670,Vedanthapuram
503,Chittoor,5375,Tirupati (Rural),197933,Vedanthapuram
506,Guntur,5061,Bollapalle,200065,Veddemgunta
515,SPSR Nellore,5184,Gudur,208549,Vedicherla
505,East Godavari,4926,Ravulapalem,199740,Vedireswaram
503,Chittoor,5376,Renigunta,197666,Vedullacheruvu
517,Prakasam,5135,Veligandla,235738,Vedullacheruvu
506,Guntur,5093,Bapatla,200015,Vedullapalli
519,Srikakulam,4798,Amadalavalasa,210635,Vedullavalasa
521,Vizianagaram,4839,Denkada,212535,Vedullavalasa
521,Vizianagaram,4826,Garividi,212625,Vedullavalasa
503,Chittoor,5397,Vedurukuppam,198023,Vedurukuppam
505,East Godavari,4928,Kapileswarapuram,199273,Vedurumudi
505,East Godavari,4897,Gokavaram,199158,Vedurupaka
505,East Godavari,4921,Rayavaram,199751,Vedurupaka
520,Visakhapatanam,4876,Kasimkota,235311,Veduruparthi
520,Visakhapatanam,4852,Nathavaram,212172,Veduruparthi
515,SPSR Nellore,5196,Doravarisatram,208511,Vedurupattu
504,Y.S.R.,5213,Chapad,198224,Vedururu
520,Visakhapatanam,4878,Atchutapuram,235287,Veduruvada
521,Vizianagaram,4829,Bondapalle,212456,Veduruwada
521,Vizianagaram,4832,Vepada,213239,Veeluparthi
511,Kurnool,5267,Midthur,204436,Veepanagandla
502,Anantapur,5366,Chilamathur,195960,Veera Puram
517,Prakasam,5150,Lingasamudram,235533,Veera Raghavunikota
517,Prakasam,5146,Pamur,235603,Veerabadrapuram
504,Y.S.R.,5242,Veeraballe,198854,Veeraballi
520,Visakhapatanam,4858,Cheedikada,211846,Veerabhadrapeta
521,Vizianagaram,4833,Lakkavarapukota,212884,Veerabhadrapeta
521,Vizianagaram,4834,Kothavalasa,212829,Veerabhadrapuram
517,Prakasam,5097,Yerragondapalem,234980,Veerabhadrapuram
520,Visakhapatanam,4852,Nathavaram,212173,Veerabhoopati Agraharam
519,Srikakulam,4769,Veeraghattam,211705,Veeraghattam
503,Chittoor,5420,Gangadhara Nellore,196982,Veerakanellore
523,West Godavari,4965,Pedapadu,214862,Veerammakunta
505,East Godavari,4909,Rangampeta,199727,Veerampalem
523,West Godavari,4961,Tadepalligudem,215039,Veerampalem
515,SPSR Nellore,5183,Manubolu,208739,Veerampalli
503,Chittoor,5428,Ramakuppam,197630,Veeranamala
520,Visakhapatanam,4857,Madugula,212115,Veeranarayanam
521,Vizianagaram,4831,Srungavarapukota,213176,Veeranarayanam
510,Krishna,5026,Pamidimukkala,203633,Veeranki
517,Prakasam,5108,Parchur,234831,Veerannapalem
503,Chittoor,5416,Peddapanjani,197429,Veerapalle
504,Y.S.R.,5210,Badvel,198176,Veerapalli
510,Krishna,5012,Gannavaram,203101,Veerapanenigudem
511,Kurnool,5263,Kothapalle,204311,Veerapuram
506,Guntur,5047,Piduguralla,200605,Veerapuram
502,Anantapur,5313,Tadpatri,196643,Veerapuram
517,Prakasam,5130,Hanumanthuni Padu,235222,Veeraramapuram
521,Vizianagaram,4820,Badangi,212355,Veerasagaram
510,Krishna,5004,Bapulapadu,202978,Veeravalli
