mandal_name,village_code,village_name
425,583804,Savidimamidi
320,582191,Seebillipedavalasa
420,580165,Seedi
420,580165,Seedi
222,587621,Seela
425,583763,Seemakonda
114,586210,Seemunapalle
532,581047,Seepuram
57,594912,Seerpi
57,594912,Seerpi
230,588747,Seesali
126,585974,Seetampeta
221,589345,Seetanapalle
391,589070,Seetarampuram
150,588587,Seethalamkonde Padu
22,586183,Seethanagaram
22,586183,Seethanagaram
22,586183,Seethanagaram
205,587254,Seethanagaram
543,587209,Seethanagaram
294,579346,Seetharama Nagar
606,596269,Seetharama Puram
606,596269,Seetharama Puram
147,582747,Seetharamapuram
375,588769,Seetharamapuram
375,588769,Seetharamapuram
375,588769,Seetharamapuram
657,595787,Seetharampet
92,585954,Seetharampura Agraharam
304,580903,Seetharampuram
316,591062,Seetharampuram
500,581668,Seetharampuram
583,582575,Seetharampuram  (Near)  Amity
544,582276,Seetharampuram  (Near)  Subhadra
583,582563,Seetharampuram (Near)  Koratam
531,587053,Seethayampeta
91,590304,Sekuru
91,590304,Sekuru
222,587619,Selapaka
239,589159,Seri Amaravaram
177,589456,Seri Dintakurru
177,589443,Seri Golvepalle
178,589597,Seri Kalavapudi
178,589597,Seri Kalavapudi
178,589597,Seri Kalavapudi
177,589457,Seri Velpur
178,589603,Seridaggumilli
54,589089,Serinarasannapalem
339,588755,Seripalem
339,588755,Seripalem
160,582791,Seripeta
88,596019,Sesha Puram
88,596019,Sesha Puram
533,581297,Seshadripuram
486,593648,Seshamambapuram
51,597014,Setteri
259,593722,Settigunta
259,593722,Settigunta
319,586306,Settipalem
99,595584,Settipalle
180,596881,Settipalle
528,593512,Settipalle
180,596882,Settipalle  @  K.Bandarlapalle
115,596517,Settipeta
385,588312,Settipeta
385,588312,Settipeta
82,594637,Settiveedu
546,595111,Settur
492,596242,Sevoikalva
547,593402,Shakarajupalle
547,593402,Shakarajupalle
547,593402,Shakarajupalle
547,593402,Shakarajupalle
218,596006,Shakthi Ganeswarapuram
456,596306,Shamsheer Bahadurpeta
456,596306,Shamsheer Bahadurpeta
143,581692,Shermahammadpuram
143,581692,Shermahammadpuram
143,581692,Shermahammadpuram
122,582649,Shikaruganji
626,594227,Sho.Boyanapalle
626,594232,Sho.Peremula
528,593510,Sho.Somavaram
284,580125,Shobhanapuram
262,594593,Shotrium Chennampalle
130,594409,Shotrium Valasala
423,594457,Shrotrium Rangapuram
506,593542,Sibyala
46,592416,Siddagunta
218,596001,Siddamanaidu Khandriga
226,593000,Siddamurthypalle
228,591751,Siddana Konduru
9,588594,Siddapuram
386,588487,Siddapuram
70,594694,Siddarampuram
76,595282,Siddarampuram
76,595282,Siddarampuram
76,595282,Siddarampuram
77,595077,Siddarampuram
77,595077,Siddarampuram
391,909982,Siddardhanagar
649,597057,Siddareddipalle
267,590943,Siddavaram
274,592529,Siddavaram
437,595639,Siddavaram
633,592341,Siddavaram
68,591733,Siddavarapu Venkatesupalem
36,593985,Siddepalle
36,593985,Siddepalle
177,589453,Siddhantam
532,581044,Siddibeharakothuru
324,580330,Siddigam
588,595883,Siddigunta  @  Umama  Heswara Puram
409,597096,Siddiraju Rangaraju Khandriga
450,588676,Sidhantham
450,588676,Sidhantham
547,593399,Sidhout
108,579172,Sigannagudem
305,581609,Sigiri Kothapalle
214,582067,Sikhabadi
254,580467,Silagam
254,580467,Silagam
254,580467,Silagam
557,581537,Silagamsingivalasa
256,912432,Simhadri Puram
275,581062,Simhadripuram
400,584623,Sindugula
645,591521,Singamnenipalle
501,587433,Singampalle
349,590800,Singana Palem
62,586135,Singanabanda
70,594703,Singanahalli
132,592683,Singanalathuru
444,593618,Singanamala
549,595014,Singanamala
444,593615,Singanamalachennarayasamudram
444,593617,Singanamalavengamambapuram
83,588290,Singanamuppavaram
331,591800,Singanapalle
397,594489,Singanapalle
465,588098,Singanapalle
325,589322,Singanapudi
214,582081,Singanapuram
217,586012,Singannadorapalem
78,581244,Singannapalem
13,591874,Singapeta
221,589347,Singapuram
635,583025,Singarai
327,593741,Singarajanahalli
151,587362,Singarampalem
550,591548,Singarayakonda
545,591616,Singareddipalle
248,589872,Singarutla
495,596997,Singasamudram
124,583209,Singavaram
251,586324,Singavaram
337,582644,Singavaram
385,588310,Singavaram
434,588387,Singavaram
543,587208,Singavaram
655,595052,Singavaram
655,595052,Singavaram
60,580080,Singidi
514,590508,Singupalem
514,590508,Singupalem
324,580311,Singupuram
369,580634,Singupuram
557,581541,Singupuram
557,581541,Singupuram
653,588799,Siragalapalle
455,590213,Sirangipalem
443,592659,Sirasanambedu
185,581862,Sirasaram
418,595421,Sirekolam
210,593156,Sirigepalle
180,596874,Sirigiripalle
180,596874,Sirigiripalle
92,585935,Sirijam
209,583101,Sirikipalem
555,580520,Sirimamidi
8,587774,Siripalle
357,590492,Siripudi
158,582940,Siripuram
247,587609,Siripuram
263,590278,Siripuram
324,580303,Siripuram
324,580303,Siripuram
334,590227,Siripuram
533,581300,Siripuram
654,587068,Siripuram
441,587354,Sirivada
161,594987,Sirivaram
306,595575,Sirivaram
320,582201,Sirlam
23,586076,Sirlapalem
482,596404,Sirugurajupalem
540,596336,Sirunambudur
284,580106,Sirusuvada
284,580106,Sirusuvada
551,594334,Sirvel
265,581793,Sitamambapuram  (Near Gumada)
67,582325,Sivadavalasa
405,588781,Sivadevunichikkala
439,596563,Sivadi
456,596301,Sivagiri
456,596301,Sivagiri
509,587832,Sivakodu
216,587709,Sivala
96,593334,Sivalapalle
301,581998,Sivannapeta
270,592819,Sivapuram
281,593964,Sivapuram
437,595640,Sivapuram
522,592934,Sivapuram
642,590075,Sivapuram
18,595376,Sivaram
160,582793,Sivaram
330,590862,Sivaram Puram
126,585981,Sivaramachainulapalem
369,580690,Sivarampuram
526,582437,Sivarampuram
572,591004,Sivarampuram
162,582107,Sivarampuram (Near)  Dalaivalasa
162,582126,Sivaramrajapuram (Near) Pedduru
397,594481,Sivavaram
265,581816,Sivini
634,596792,Sivunikuppam
162,582115,Sivvam
612,580786,Sivvam
337,582617,Sivvamdoravalasa
39,588560,Skinnerapuram
196,584447,Sobakota
325,589319,Sobhanadripuram
420,580136,Soda
552,596165,Sodam
549,595016,Sodanapalle
656,593824,Soganur
499,587160,Sokulagudem
141,590199,Solasa
60,580087,Solikiri
189,582855,Solipisomarajupeta
242,594686,Sollapuram
303,593552,Somabotlapalle
542,579997,Somagandi
99,595592,Somaghatta
553,596504,Somala
117,594653,Somalapuram
138,591776,Somalaregada
304,580912,Somanadhapuram
24,595082,Somanadoddi
256,912431,Somanarayani Peta
554,595553,Somandepalle (CT)
452,588637,Somarajuillindalaparru
200,592126,Somarajupalle
200,592126,Somarajupalle
550,591549,Somarajupalle
550,591549,Somarajupalle
511,580859,Somarajupeta
111,592586,Somasamudram
26,591974,Somasila
90,589029,Somavaram
90,589029,Somavaram
251,586346,Somavaram
256,587257,Somavaram
370,588893,Somavaram
459,587473,Somavaram
619,593572,Somavaram
58,591151,Somavarapeta
123,588459,Somavarappadu
207,591705,Somavarappadu
207,591705,Somavarappadu
432,589470,Somavarappadu
572,591003,Somavrappadu
209,583110,Somayajulapalem
152,595247,Somayajulapalle
221,589353,Someswaram
508,587588,Someswaram
301,581997,Somidavalasa
583,582589,Somidavalasa
483,591174,Somidevi Palle
72,592944,Somireddipalle
345,595603,Sompalle
509,587830,Sompalle
555,580521,Sompeta (CT)
491,582503,Sompuram
635,582997,Sompuram
614,579236,Somulagudem
396,594037,Somyajulapalle
536,596838,Sonnegownipalle
536,596838,Sonnegownipalle
536,596846,Sonnegownnipalle
369,580669,Sontinooru
23,586096,Sontyam
485,581322,Soperu
492,596241,Sorakayalapalem
237,595689,Sorakayalapet
411,594856,Sorakayalapeta
261,594505,Soulderdinne
171,593079,South Ramapuram
171,593079,South Ramapuram
501,587420,South Thirupathi Rajapuram
587,589518,South Valluru
621,593268,Southpalagiri
447,586067,Sowbhagya Rayapuram
275,581080,Sowdam
327,593738,Sowla Halli
70,594702,Sreedharaghattu
70,594702,Sreedharaghattu
193,595557,Sreekanthapuram  (R)
193,595557,Sreekanthapuram  (R)
212,588176,Sreenivasapuram
372,589294,Sreenivasapuram
657,595779,Sreenivasapuram
120,592291,Sreepuram
280,912416,Sreeramnagar
114,586216,Sreerampatnam
302,583045,Sreerampuram
57,594903,Sreerangapuram
57,594903,Sreerangapuram
91,590306,Sreerangapuram
412,589555,Sreerangapuram
521,594514,Sreerangapuram
521,594514,Sreerangapuram
75,591926,Sreerangaraja -Puram
476,593669,Sreerangarajupalem
606,596273,Sri Bommaraju Puram
388,596351,Sri Ramapuram
132,592720,Sridhanamalli
294,579347,Sridhara
625,589812,Srigiripadu
625,589812,Srigiripadu
625,589812,Srigiripadu
625,589812,Srigiripadu
620,579924,Srihari Puram
639,596382,Sriharipuram
639,596382,Sriharipuram
639,596382,Sriharipuram
639,596382,Sriharipuram
275,581077,Srijagannadha Puram
163,589693,Srikakulam
163,589693,Srikakulam
163,589693,Srikakulam
163,589693,Srikakulam
409,597098,Srikaverirajupuram
28,591850,Srikolanu
487,587411,Srikrishnapatnam
159,581524,Srikurmam
159,581524,Srikurmam
159,581524,Srikurmam
16,581398,Srinivasacharyulu Peta
259,593721,Srinivasapuram
512,595746,Srinivasaudasipuram
123,588450,Sriramavaram
422,586469,Srirampuram
16,581414,Sriramvalasa
147,582749,Sriranga Rajapuram
176,597073,Srirangampalle
176,597073,Srirangampalle
272,587379,Srirangapatnam
419,582136,Srirangarajapuram
310,589890,Srirukminipuram
135,590261,Srungarapuram
217,586009,Srungavaram
380,585746,Srungavaram
380,585746,Srungavaram
520,587023,Srungavaram
560,582963,Srungavarapukota
404,588636,Srungavruksham
214,582041,Subadramma Valasa
280,587493,Subbampeta
558,595869,Subbanaidu -Khandriga
129,595155,Subbaraopeta
449,588865,Subbayagudem
145,584835,Subbulu
47,582288,Subhadra
501,587426,Subhadrampeta
305,581617,Subhadrapuram
369,580646,Subhadrapuram
208,581113,Subrahamanya Puram
46,592400,Subrahmanyam
462,590965,Sudanagunta
614,579270,Suddagudem
439,596573,Suddagundlapalle
561,592725,Suddamadugu Thagelu
496,593560,Suddamalla
605,594605,Suddamalla
91,590302,Suddapalle
438,592871,Suddapalle
626,594230,Sudepalle
626,594230,Sudepalle
419,582165,Sudigam
217,586028,Sudivalasa
561,592729,Suggupalle
327,593735,Sugur
312,909994,Sultanagaram
312,909994,Sultanagaram
312,589714,Sultannagaram Gollapalem
5,594084,Sulthanapuram
195,594126,Suluvoy
304,580913,Sumanthapuram @ Podugu Padu
544,582247,Sumitrapuram
583,582569,Sundarada
216,587724,Sundarapalle
374,581424,Sundarapuram
251,586339,Sundarayyapeta
256,587259,Sungarayunipalem
277,586279,Sunkapuru
608,580574,Sunkara Jaganadhapuram
580,587738,Sunkarapalem
580,587738,Sunkarapalem
300,593904,Sunkesula
338,594015,Sunkesula
397,594492,Sunkesula
424,590605,Sunkesula
548,593189,Sunkesula
327,593737,Sunkeswari
162,582103,Sunki
555,580489,Sunkidi
391,589053,Sunkollu
144,589128,Sunnampadu
329,586582,Sunnampadu
392,595464,Sunnampalle
597,591633,Sunnamvarichintala
210,593152,Sunnapurallapalle
84,593476,Surabhi
218,595977,Suramala
151,587374,Surampalem
157,589227,Surampalle
157,589227,Surampalle
500,581677,Surampeta
203,588657,Surampudi
63,588355,Surappagudem
512,595769,Surappakasam
512,595769,Surappakasam
132,592704,Surapu Agraharam
276,586949,Surapurajupeta
385,588301,Surapuram
603,587904,Surasaniyanam
7,589123,Suravaram
7,589123,Suravaram
533,581288,Suravaram
266,591218,Suravari Palle
461,592045,Surayapalem
250,596439,Surendranagaram
289,585595,Surendrapalem
61,590427,Surepalle
351,589032,Surepalle
577,590899,Surepalle
480,595019,Surepalli
217,586013,Suriddipalem
335,580180,Surjini
356,596349,Surutupalle
352,592163,Survepalle  Bit - V
352,592163,Survepalle  Bit - V
632,592182,Survepalle Bit – II
632,592182,Survepalle Bit – II
632,592181,Survepalle Bit-I
632,592186,Survepalle-III  @  Iskapalem
632,592186,Survepalle-III  @  Iskapalem
632,592187,Survepalle-IV @  N.G.Palem
632,592187,Survepalle-IV @  N.G.Palem
608,580572,Suryamanipuram
10,912451,Suryarao Peta
600,588518,Suryaraopalem
223,587503,Suryaraopeta (CT)
464,581475,Susaram
324,580377,Suvarnapuram
246,590731,Swarna
246,590731,Swarna
179,591579,Swarnajipuram
179,591579,Swarnajipuram
179,591579,Swarnajipuram
213,588033,Swarnavarigudem
120,592274,Swarnayacha Samudram
221,589337,Syamalambapuram
16,581392,Sylada
16,581392,Sylada
608,580576,Synooru
208,581126,Syrigam
191,594149,T Sakibanda
368,593860,T Somalaguduru
603,587903,T. Challapalle
197,587747,T. Kothapalle
222,912424,T. Mamidada
504,585838,T.Arjapuram
612,580784,T.D.Krishnaraya Puram
406,580766,T.D.Parapuram
353,588938,T.Gannavaram
406,580767,T.K.Rajapuram
359,589782,T.Kothapalem
359,589782,T.Kothapalem
359,589782,T.Kothapalem
359,589782,T.Kothapalem
521,594530,T.Lingamdinne
586,592151,T.P.Gudur Bit-I
586,592149,T.P.Gudur Bit-Ii
586,592149,T.P.Gudur Bit-Ii
586,592149,T.P.Gudur Bit-Ii
234,593302,T.Sadipirala
436,596114,T.Sadum
574,595486,T.Sadum
104,593496,T.Sakibanda
611,596081,T.Sakirevupalle
611,596081,T.Sakirevupalle
229,596067,T.Sandrapalle
347,586366,T.Sirasapalle
345,595601,T.Sowdasamudram
659,593287,T.Sunkesala
629,593458,T.Velamvaripalle
629,593458,T.Velamvaripalle
629,593458,T.Velamvaripalle
440,594840,Tabjula
565,592782,Tada
565,592791,Tada Khandrika (CT)
412,589535,Tadanki
277,586292,Tadaparthi Jangampeta
122,582671,Tadendoravalasa
7,589105,Tadepalle
163,589703,Tadepalle
567,588326,Tadepalle
567,588326,Tadepalle
567,588326,Tadepalle
640,589209,Tadepalle
64,588731,Taderu
445,589510,Tadigadapa (CT)
235,588203,Tadikalapudi
235,588203,Tadikalapudi
235,588203,Tadikalapudi
235,588203,Tadikalapudi
12,587863,Tadikona
568,589999,Tadikonda
385,588297,Tadimalla
385,588297,Tadimalla
111,592599,Tadimedu
493,587638,Tadipalle
600,588526,Tadiparru
466,581558,Tadivalasa
577,590918,Tadivari Palle
570,594818,Tadpatri (R)
399,582485,Taduru
310,589883,Tadutla
310,589883,Tadutla
212,588167,Taduvai
32,589908,Taduvoy
22,586173,Tagarampudi
425,583672,Taggupadu
199,580455,Takatlabarampuram
206,588834,Takkellapadu
243,591277,Takkellapadu
427,590254,Takkellapadu
427,590254,Takkellapadu
455,590212,Takkellapadu
533,581261,Talada
542,580058,Talada
359,589783,Talagadadeevi
578,581000,Talagam
612,580785,Talagam
426,591416,Talakondapadu
257,591903,Talamanchi
257,591903,Talamanchi
354,592843,Talamanchi Patnam
279,595295,Talamarla
279,595295,Talamarla
363,595476,Talamarlavandla Palle
148,593479,Talamudipi
338,594018,Talamudipi
621,593258,Talapanur
74,595938,Talarivettu
105,587953,Talarlapalle
390,590106,Talarlapalle
390,590106,Talarlapalle
464,581492,Talasamudram
240,580438,Talatampara
208,581116,Talatariya
620,579951,Talavaram
443,592656,Talavayipadu
419,582166,Tallaburidi
32,589910,Tallacheruvu
32,589910,Tallacheruvu
434,588371,Tallagokavaram
290,594208,Tallagokulapadu
431,588400,Tallagudem
184,594926,Tallakera
431,588411,Tallamudi
194,580721,Tallapadu
486,593650,Tallapaka
486,593650,Tallapaka
251,586337,Tallapalem
312,589722,Tallapalem
629,593457,Tallapalle
602,588349,Tallapuram
208,581136,Tallavalasa
532,581024,Tallavalasa
62,586142,Tallavalasa (Part)
243,591264,Tallur
572,590993,Tallur
572,590993,Tallur
151,587368,Talluru
596,586971,Talluru
616,588831,Talluru
458,596050,Talupula
573,595219,Talupula
35,594958,Talupuru
35,594958,Talupuru
529,591936,Talupurupadu
126,585965,Tamarabba
450,588683,Tamarada
221,589339,Tamarakollu
319,586315,Tamaram
302,583044,Tamarapalle
302,583044,Tamarapalle
499,587193,Tamarapalle
499,587193,Tamarapalle
374,581449,Tamarapalli
71,582889,Tamatada
372,589297,Tamirisa
106,585173,Tammingala
194,580705,Tampa
194,580705,Tampa
406,580772,Tampatapalle
346,587753,Tanelanka
346,587753,Tanelanka
346,587753,Tanelanka
215,593949,Tangadancha
399,582477,Tangalam
31,594178,Tangaradona
490,592892,Tangatur
490,592892,Tangatur
118,589854,Tangeda
534,590672,Tangedu Malli
534,590672,Tangedu Malli
534,590672,Tangedu Malli
621,593269,Tangedupalle
427,590257,Tangellamudi
142,588439,Tangellamudi (CT)
23,586084,Tangudubilli
49,594382,Tangutoor
575,591366,Tangutur
575,591366,Tangutur
575,591366,Tangutur
575,591366,Tangutur
367,593593,Tangutur Vengamambapuram
367,593592,Tanguturu
156,581354,Tankaladuggivalasa
33,586409,Tantadi
222,912423,Tanukuwada
222,587625,Tanumalla
323,587580,Tapeswaram
610,593314,Tappetla
106,585309,Tappulamamidi
183,589662,Tarakaturu
491,582500,Tarapuram
9,588592,Taratava
601,589268,Tarigoppula
215,593954,Tarigopula
549,594997,Tarimela
222,587614,Tarlampudi
23,586098,Tarluvada
215,593948,Tartur
126,585988,Taruva
643,589012,Tata Kuntla
266,591205,Taticherla
623,588915,Tatigummi
215,593951,Tatipadu
511,580858,Tatipadu
166,587336,Tatiparthi
275,581049,Tatiparthi
441,587347,Tatiparthi
588,595900,Tatiparthy
62,586137,Tatituru
177,589460,Tativarru
504,585864,Tattabanda
25,584394,Tattapudi
574,595488,Tavalam
574,595488,Tavalam
574,595488,Tavalam
363,595472,Tavalamarri
312,589726,Tavisipudi
564,588000,Tedlam
289,585640,Teegalametta
454,588531,Teeparru
503,592004,Tegacherla
251,586329,Tegada
245,587698,Teki
382,583134,Tekkali
578,581009,Tekkali (CT)
208,581143,Tekkalipadu
524,586033,Tekkalipalem
583,582596,Tekkalivalasa
295,579122,Tekubaka
295,579087,Tekuloddi
99,595578,Tekulodu
51,597034,Tekumanda
51,597034,Tekumanda
465,588095,Tekuru
601,589254,Telaprolu
364,588252,Telikicherla
578,580998,Telineelapuram
643,589009,Tella Devarapalle
390,590100,Tellabadu
144,589127,Telladevarapadu
577,590909,Tellapadu
173,594350,Tellapuri
163,589694,Teluguraopalem
232,591988,Telugurayapuram
199,580447,Telukunchi
188,589841,Telukutla
185,581833,Tenkasingi
244,589488,Tenneru
526,582434,Tentuboddavalasa
43,582546,Tentuvalasa
126,585984,Tenugupudi
608,580553,Terapalle
125,594190,Ternekal
596,586973,Tetagunta
596,586973,Tetagunta
576,588544,Tetali
620,579947,Tettangi
231,593889,Thadakanapalle
329,586590,Thadepalle
416,586153,Thadi
107,593408,Thadigotla
227,589359,Thadinada
227,589359,Thadinada
425,583704,Thadivalasa
470,587280,Thaduvai
57,594906,Thagguparthy
325,589313,Thakkellapadu
370,588872,Thakkellapadu
180,596900,Thalai Agraharam
533,581259,Thalatampara
472,593129,Thallamapuram
253,591722,Thallapalem
311,589803,Thallapalle
270,592799,Thallaproddatur
571,588121,Thallapudi
68,591723,Thalluru
291,589928,Thalluru
479,596460,Thalupulapalle
256,587268,Thamarada
216,587720,Thamarapalle
34,593351,Thamballagondi
411,594852,Thamballapalle
581,595623,Thamballapalle
51,597021,Thambuganipalle
51,597021,Thambuganipalle
51,597021,Thambuganipalle
641,591758,Thamidapadu
49,594388,Thammadapalle
318,594323,Thammadapalle
18,595371,Thammadehalli
349,590787,Thammaluru
382,583151,Thammapuram
415,594254,Thammarajupalle
223,587497,Thammavaram
538,581188,Thamminaidupeta
100,592506,Thamminapatnam
100,592506,Thamminapatnam
553,596498,Thamminayanipalle
553,596498,Thamminayanipalle
305,581626,Thamvada
416,586160,Thanam
121,590813,Thanam Chinthala
590,595732,Thanapalle
209,583090,Thanavaram
17,587887,Thandavapalle
557,581542,Thandemvalasa
512,595768,Thandlam
209,583092,Thandrangi
466,581564,Thandyam
466,581582,Thanem
132,592707,Thaneyali
277,586280,Thangedu
41,593051,Thangedupalle
332,591117,Thangella
332,591117,Thangella
588,595899,Thangellapalem
390,590091,Thangirala
424,590616,Thangirala Palle
382,583150,Thangudubilli
165,587226,Thantikonda
343,595213,Thappetavaripalle
190,595655,Tharigonda
190,595657,Tharigondarajupalle
275,581056,Tharlipeta
529,591935,Tharunavaya
98,590196,Thatapudi
245,587703,Thatapudi
189,582835,Thathavarikittali
453,596443,Thathireddipalle
24,595081,Thaticherla
160,582788,Thatiguda
552,596164,Thatiguntapalem
611,596082,Thatiguntapalle
611,596082,Thatiguntapalle
559,596649,Thatimakulapalle
509,587828,Thatipaka
276,586952,Thatipaka Jagan Nadha Nagaram
503,592020,Thatipalle
158,582911,Thatipudi
189,582867,Thatipudi
185,581909,Thatiseela
607,594877,Thatrakal
624,579296,Thatukur
582,596614,Thavanampalle
582,596614,Thavanampalle
582,596615,Thavanampalle Puttur
582,596615,Thavanampalle Puttur
255,593097,Thavvaripalle
138,591770,Theddupadu
251,586320,Theeda
100,592488,Theepanur
45,596750,Theertham
45,596750,Theertham
45,596750,Theertham
120,592311,Theerthampadu
73,594938,Theetakal
73,594938,Theetakal
237,595686,Theethavagunta Palle
228,591735,Thellapadu
585,593245,Thellur
420,580175,Themburu
420,580175,Themburu
420,580175,Themburu
112,596693,Thenebanda (Part)
314,596135,Theneegalavaripalle
479,596471,Thenepalle
479,596471,Thenepalle
358,596391,Therani (R)
583,582578,Therlam
583,582578,Therlam
74,595917,Therripadu
189,582840,Thettangi
298,596100,Thettu
100,592496,Thikkavaram
100,592496,Thikkavaram
100,592496,Thikkavaram
197,587751,Thillakkuppa
560,582971,Thimidi
126,585993,Thimiram
164,591184,Thimma Puram
176,597084,Thimmaiahpalle
361,592629,Thimmaji Khandrika
562,592241,Thimmanaramapuram
343,595202,Thimmanayanipalem
552,596168,Thimmanayanipalle
262,594594,Thimmanayunipeta
123,588444,Thimmannagudem
114,586227,Thimmannapalem
109,594423,Thimmapuram
